"establecimiento_id","establecimiento_nombre","provincia_id","provincia_nombre","departamento_id","departamento_nombre","localidad_id","localidad_nombre","origen_financiamiento","categoria_id","categoria_nombre","codigo_postal","domicilio","sitio_web"
"70300152343138","LA VITAL","08","Entre Ríos","00244","Concordia",30015090,"LA CRIOLLA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3212,"Alberdi 0","*sin dato*"
"70700282377698","CORONA","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"MENDOZA (norte) 498","*sin dato*"
"70700772377699","NUEVA ESPAÑA","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"AV. ESPAÑA SUR Y CENOBIA BUSTOS","*sin dato*"
"70700282377700","DEL HOSPITAL PRIVADO DEL COL.MEDICO DE SAN JUAN","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"RIVADAVIA 542","*sin dato*"
"70700282377701","HIPER FARMACIA SAN MARTIN","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV. LIBERTADOR SAN MARTIN OESTE 593","*sin dato*"
"70700772377702","JESUS MISERICORDIOSO","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"PROGRESO ESTE 627","*sin dato*"
"70700282377703","LAS LOMAS","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"MENDOZA 701","*sin dato*"
"70700772377704","SANTA MARTA","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"COMANDANTE CABOT 702-OESTE-ESQUINA TRIUNVIRATO","*sin dato*"
"70700282377705","DEL HOGAR","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV. NAZARIO BENAVIDEZ 782-Oeste-","*sin dato*"
"70700282377706","LOS ANDES","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"PAULA A. DE SARMIENTO NORTE 789","*sin dato*"
"70700282377707","RENACIMIENTO","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"TUCUMAN NORTE 877","*sin dato*"
"70700282377708","SAN JUDAS TADEO","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"SALTA  903-NORTE-ESQUINA JUAN JOFRE-","*sin dato*"
"70700282377709","LA ROSA","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"9 de Julio Este 913","*sin dato*"
"70700282377710","FRONDIZI","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"Necochea y Urquiza, casa 6 Mzna I, Barrio Frondizi","*sin dato*"
"70700282377711","GENERAL PAZ","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"GRAL. PAZ 1","*sin dato*"
"70700842377712","SAN JUAN","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"Manuel Zavalla Norte 514","*sin dato*"
"70700912377713","LOZANO","18","San Juan","00425","San Martín",70091070,"VILLA SAN MARTIN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5439,"NACIONAL S/N° DOS ACEQUIAS","*sin dato*"
"70700282377714","HIPER ECHEVERRIA","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"ESTEBAN ECHEVERRIA 815","*sin dato*"
"70700912377715","SAN CAYETANO","18","San Juan","00425","San Martín",70091070,"VILLA SAN MARTIN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5439,"RAWSON S/N(entre República y D. Sabio)-DISTRITO LA PUNTILLA-SAN MARTIN","*sin dato*"
"70700282377716","CRISMAR","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"MENDOZA 926","*sin dato*"
"70700842377718","DELLA ROSA","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"CIPOLLETTI N°978 (Norte)","*sin dato*"
"70700282377719","SAN FRANCISCO","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV. LIB. GRAL. SAN MARTÍN 996 ESTE","*sin dato*"
"70700772377720","LIBERTAD","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"REPUBLICA DEL LIBANO 1209-OESTE-B° CAPITAN LAZO-RAWSON","*sin dato*"
"70700842377721","UNIVERSIDAD I","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"IGNACIO DE LA ROZA 1139 (Oeste)","*sin dato*"
"70700282377722","NUEVA FARMACIA  DEL MILAGRO","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"Av. España Sur y Laspiur","*sin dato*"
"70700282377723","SALTA","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"SALTA 1181 NORTE-CAPITAL","*sin dato*"
"70900842397736","FARMACIA DEL SEÑOR JESUS","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"CHACABUCO 2612","*sin dato*"
"70900422397737","FARMACIA MARIA ROSA MISTICA","24","Tucumán","00503","Juan Bautista Alberdi",90042010,"JUAN BAUTISTA ALBERDI","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4158,"AV.SARMIENTO 262","*sin dato*"
"70900842397738","FARMACIA DEL AHORRO","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"AV.EJERCITO DEL NORTE 2674","*sin dato*"
"70900842397739","FARMACIA RAMIS","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"MENDOZA 2525","*sin dato*"
"70901052397740","FARMACIA SANTA RITA","24","Tucumán","00510","Tafí Viejo",90105080,"TAFI VIEJO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4103,"MONTEAGUDO 254","*sin dato*"
"70900842397741","FARMACIA LOS ALPES","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"AV.ROCA 2569","*sin dato*"
"70900842397742","FARMACIA AVENIDA","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"AV BELGRANO 2601","*sin dato*"
"70900632397743","FARMACIA CENTRAL","24","Tucumán","00506","Lules",90063050,"LULES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4128,"9 DE JULIO 258","*sin dato*"
"70900842397744","EL COLMENAR","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"RIVADAVIA 2587","*sin dato*"
"70900842397745","FARMACIA FLORENCIA","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"DON BOSCO 2590","*sin dato*"
"70900842397746","FARMACIA ALEJANDRO FLEMING SH.","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"AMADOR LUCERO 2201","*sin dato*"
"70900842397747","FARMACIA BELEN","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"AV. JUAN B. JUSTO 2248","*sin dato*"
"70900632397748","FARMACIA ALLEN","24","Tucumán","00506","Lules",9006302002,"EL MANANTIAL (EL MANANTIAL)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4105,"RUTA 301 1","*sin dato*"
"70900212397749","COLONIAL","24","Tucumán","00499","Chicligasta",90021030,"ARCADIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4147,"9 DE JULIO 23","*sin dato*"
"70900842397750","FARMACIA RUBIS","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"M.ESTRADA   2326","*sin dato*"
"70900632397751","FARMACIA MILAGROS","24","Tucumán","00506","Lules",9006302002,"EL MANANTIAL (EL MANANTIAL)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4105,"AV. MANUEL BELGRANO 65","*sin dato*"
"70900842397752","FARMACIA NIZA","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"SAN MARTIN 2357","*sin dato*"
"70900842397753","FARMACIA MERCANTIL II","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"CONGRESO 237","*sin dato*"
"70900562397754","FARMACIA PAOLA","24","Tucumán","00505","Leales",90056010,"BELLA VISTA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4168,"GARCIA FERNANDEZ 239","*sin dato*"
"70900562397755","FARMACIA SAN JORGE","24","Tucumán","00505","Leales",90056010,"BELLA VISTA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4168,"AV.FERNANDO PEDRO RIERA 218","*sin dato*"
"70901192397756","FARMACIA ALVES","24","Tucumán","00513","Yerba Buena",9011903002,"YERBA BUENA - MARCOS PAZ (YERBA BUENA - MARCOS PAZ)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4107,"SALAS Y VALDEZ 243","*sin dato*"
"70900842397757","FARMACIA MAGALI","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"AV. BELGRANO 2448","*sin dato*"
"70900842397758","FARMACIA COLUMA","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"DON BOSCO 2781","*sin dato*"
"70900632397759","FARMACIA MARTINEZ","24","Tucumán","00506","Lules",90063050,"LULES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4128,"ALMIRANTE BROWN 282","*sin dato*"
"70900842397760","FARMACIA CONTINENTAL","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"SAN MARTIN 285","*sin dato*"
"70900842397763","FARMACIA REINA DE LA PAZ","24","Tucumán","00498","Capital",90084010,"SAN MIGUEL DE TUCUMAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4000,"FORTUNATA GARCIA 3093","*sin dato*"
"70300492342768","SANZ ELIDA CRISTINA","08","Entre Ríos","00249","Gualeguay",30049040,"GUALEGUAY","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2840,"SAN ANTONIO NORTE 50","*sin dato*"
"70300842342769","LAS COLONIAS","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"Avenida Almafuerte 26","*sin dato*"
"70300212342770","GUIZDACOFF JORGE LUIS","08","Entre Ríos","00245","Diamante",3002115002,"VILLA LIBERTADOR SAN MARTÍN (VILLA LIBERTADOR SAN MARTÍN)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3103,"9 DE JULIO 85","*sin dato*"
"70300842342771","AUSISIO ROBERTO SANDRO JUAN","08","Entre Ríos","00254","Paraná",30084140,"MARIA GRANDE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3111,"AVENIDA ARGENTINA 301","*sin dato*"
"70300842342772","ALVAREZ JUAN JOSE","08","Entre Ríos","00254","Paraná",30084070,"CRESPO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3116,"ESTRADA 1652","*sin dato*"
"70300842342773","AGUILAR RAUL FEDERICO","08","Entre Ríos","00254","Paraná",30084150,"ORO VERDE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"AVDA. INTENDENTE DEL CASTILLO 437","*sin dato*"
"70300702342774","COLONIAL","08","Entre Ríos","00252","La Paz",30070040,"LA PAZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3190,"Moreno 974","*sin dato*"
"70300842342775","COSMOS","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"Enrique Carbo 321","*sin dato*"
"70300702342776","SANTA ELENA","08","Entre Ríos","00252","La Paz",30070080,"SANTA ELENA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3192,"Presidente Perón","*sin dato*"
"70300702342777","GARCIA","08","Entre Ríos","00252","La Paz",30070040,"LA PAZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3190,"España 862","*sin dato*"
"70300842342778","DEL PUEBLO","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"Avenida Ejercito 1450","*sin dato*"
"70300702342779","AVENIDA","08","Entre Ríos","00252","La Paz",30070040,"LA PAZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3190,"AVENIDA ARTIGAS Y LEÓNIDAS ACOSTA","*sin dato*"
"70300912342780","MAROZZINI GRACIELA NOEMI","08","Entre Ríos","00256","Tala",30091050,"GOBERNADOR MANSILLA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2845,"SAN MARTIN 375","*sin dato*"
"70300492342781","CENTRAL","08","Entre Ríos","00249","Gualeguay",30049040,"GUALEGUAY","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2840,"Rivadavia 150","*sin dato*"
"70300492342782","LEGNA","08","Entre Ríos","00249","Gualeguay",30049040,"GUALEGUAY","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2840,"San Antonio Norte 129","*sin dato*"
"70300842342783","AUDICIO LEONOR ITATI","08","Entre Ríos","00254","Paraná",30084270,"VIALE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3109,"25 DE MAYO 346","*sin dato*"
"70300912342784","FCIA. URQUIZA","08","Entre Ríos","00256","Tala",30091100,"ROSARIO DEL TALA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3174,"Justo José de Urquiza 450","*sin dato*"
"70300772342785","MERNES","08","Entre Ríos","00253","Nogoyá",30077060,"LUCAS GONZALEZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3158,"Ramirez esq Rivadavia 1100","*sin dato*"
"70301052342786","FCIA. BUZZI","08","Entre Ríos","00258","Victoria",30105060,"VICTORIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3153,"25 de Mayo 150","*sin dato*"
"70300702342787","DE LA PLAZA","08","Entre Ríos","00252","La Paz",30070080,"SANTA ELENA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3192,"SUPERMO ENTRERRIANO Y 9 DE JULIO 400","*sin dato*"
"70300842342788","DEL ESTE","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"JORGE NEWBERY 3049","*sin dato*"
"70300842342789","CORRALES","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"Avenida Almafuerte 1370","*sin dato*"
"70300772342790","LA BARBA","08","Entre Ríos","00253","Nogoyá",30077060,"LUCAS GONZALEZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3158,"RAMIREZ 201","*sin dato*"
"70300562343111","BORETTO","08","Entre Ríos","00250","Gualeguaychú",30056070,"GUALEGUAYCHU","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2820,"Chacabuco 69","*sin dato*"
"70300702343112","ARTIGAS","08","Entre Ríos","00252","La Paz",30070040,"LA PAZ","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3190,"ECHAGUE 999","*sin dato*"
"70300562343113","DEL PUEBLO I","08","Entre Ríos","00250","Gualeguaychú",30056110,"URDINARRAIN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2826,"Libertad 999","*sin dato*"
"70301132343114","MARZORATTI NANCY BEATRIZ","08","Entre Ríos","00259","Villaguay",30113060,"VILLA CLARA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3252,"SAN MARTÍN Y 25 DE MAYO 0","*sin dato*"
"70300282343116","SAN MARCOS","08","Entre Ríos","00246","Federación",30028070,"FEDERACION","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3206,"De los Periodistas 453","*sin dato*"
"70300352343117","DUARTE","08","Entre Ríos","00247","Federal",30035030,"FEDERAL","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3180,"AV. BELGRANO 827","*sin dato*"
"70300842343118","WAL- MART","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"Anacleto Medina","*sin dato*"
"70300422343119","MARMOL DANIEL OSVALDO","08","Entre Ríos","00248","Feliciano",30042010,"SAN JOSE DE FELICIANO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3187,"peron 0","*sin dato*"
"70300562343120","SALUD MAS SALUD","08","Entre Ríos","00250","Gualeguaychú",30056060,"GILBERT","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2828,"EX RUTA 20 ESQ 6  -","*sin dato*"
"70300562343121","RAZETTO","08","Entre Ríos","00250","Gualeguaychú",30056070,"GUALEGUAYCHU","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2820,"Bolívar 713","*sin dato*"
"70300702343122","ALCARAZ","08","Entre Ríos","00252","La Paz",30070110,"ALCARAZ SEGUNDO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3138,"AV. 9 DE JLIO S/N 0","*sin dato*"
"70300702343123","CAVESTRI","08","Entre Ríos","00252","La Paz",30070110,"ALCARAZ SEGUNDO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3138,"NOGOYÁ  S/N","*sin dato*"
"70300842343124","GRILLONE MARIELA ANALIA","08","Entre Ríos","00254","Paraná",30084070,"CRESPO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3116,"SAN MARTIN 1138","*sin dato*"
"70300982343130","FCIA. GARMENDIA","08","Entre Ríos","00257","Uruguay",30098020,"CASEROS","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3262,"CALLE 13 - 453","*sin dato*"
"70300982343131","DUARTE ANA MARIA","08","Entre Ríos","00257","Uruguay",30098140,"VILLA SAN JUSTO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3262,"SAN JUSTO -","*sin dato*"
"70300982343132","TISOCCO ANGEL RICARDO","08","Entre Ríos","00257","Uruguay",30098090,"1 DE MAYO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3263,"V.MONZALVO S/N -","*sin dato*"
"70301132343133","FCIA. AUGUSTUS","08","Entre Ríos","00259","Villaguay",30113080,"VILLAGUAY","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3240,"Balcarce 301","*sin dato*"
"70300842343148","CON SALUD","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"General Justo José de Urquiza 1023","*sin dato*"
"70300842343167","SINDICATO EMPLEADOS DE COMERCIO DE PARANA","08","Entre Ríos","00254","Paraná",30084270,"VIALE","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3109,"Malvinas  260","*sin dato*"
"70300982343168","SINDICATO DE LUZ Y FUERZA CONCEPCIÓN DEL URUGUAY","08","Entre Ríos","00257","Uruguay",30098040,"CONCEPCION DEL URUGUAY","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3260,"BARTOLOME MITRE 376","*sin dato*"
"70300492343169","PRIMER ENTRERRIANO","08","Entre Ríos","00249","Gualeguay",30049040,"GUALEGUAY","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",2840,"PRIMER ENTRERRIANO  268","*sin dato*"
"70300422343170","HUIZZI EDITH GLADYS ANALIA","08","Entre Ríos","00248","Feliciano",30042010,"SAN JOSE DE FELICIANO","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3187,"RIVADAVIA 44","*sin dato*"
"70300842343171","GONZALEZ","08","Entre Ríos","00254","Paraná",30084160,"PARANA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",3100,"Gualeguaychú 152","*sin dato*"
"70700842377724","ARAMBURU","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"Manuel Dorrego 1251- NORTE-","*sin dato*"
"70700282377725","COLON II","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV. RAWSON 1256 (Norte)","*sin dato*"
"70700422377726","FLEMING","18","San Juan","00419","Chimbas",7004201001,"CHIMBAS (CHIMBAS)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5413,"SALTA NORTE 1286","*sin dato*"
"70700282377728","DEL ESTE","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"PATRICIAS SANJUANINAS SUR 1400","*sin dato*"
"70700282377729","NUEVA MONTENEGRO","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV.LIBERTADOR SAN MARTIN 1458-OESTE-CAPITAL","*sin dato*"
"70700282377730","MARIA DE LUJAN","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"MENDOZA SUR 1499","*sin dato*"
"70700982377731","VIRGEN DEL MAR","18","San Juan","00426","Santa Lucía",7009802003,"SANTA LUCIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5411,"AV. SARMIENTO 1499-ESTE-SANTA LUCIA","*sin dato*"
"70700282377732","LA INMACULADA","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV.CORDOBA OESTE 1604","*sin dato*"
"70700282377733","MATIAS","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"25 DE MAYO OESTE 1606","*sin dato*"
"70700282377734","BARDIANI","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"GRAL. MARIANO ACHA SUR 1665","*sin dato*"
"70700772377735","CRISTIANI","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"ABRAHAM TAPIA 1696","*sin dato*"
"70700282377736","CATEDRAL","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV.LIBERTADOR SN MARTÍN 1826","*sin dato*"
"70700982377737","SAN PABLO","18","San Juan","00426","Santa Lucía",7009802003,"SANTA LUCIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5411,"HIPOLITO IRIGOYEN 1945","*sin dato*"
"70700842377738","CENTINELA","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"STO. ACOSTA 2077 LOTE 1 MANZANA 1 BARRIO MUTUAL DE VIVIENDAS DE SAN JUAN","*sin dato*"
"70700282377739","SABIN","18","San Juan","00417","Capital",70028010,"SAN JUAN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV. IGNACIO DE LA ROZA OESTE 2097 (ESQUINA DEL BONO)","*sin dato*"
"70700772377740","FATIMA","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"GRAL ACHA SUR 2099 (esquina Sabatini)","*sin dato*"
"70700772377741","SANTA ELENA","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"REPUBLICA DEL LIBANO OESTE 2180-RAWSON","*sin dato*"
"70700912377742","SANTA RITA","18","San Juan","00425","San Martín",70091070,"VILLA SAN MARTIN","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5439,"Av. Sarmiento sin numero","*sin dato*"
"70700982377743","IRIGOYEN","18","San Juan","00426","Santa Lucía",7009802003,"SANTA LUCIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5411,"HIPOLITO IRIGOYEN 2201 (Este)","*sin dato*"
"70700772377744","LA GRUTA","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"GRAL.ACHA 2625","*sin dato*"
"70700842377745","NUEVA SANTO TOMAS","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"RODRIGUEZ PINTO 2806 (Oeste)B° SAN JUAN","*sin dato*"
"70700422377746","SAN BENITO","18","San Juan","00419","Chimbas",7004201001,"CHIMBAS (CHIMBAS)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5413,"AV. NAZARIO BENAVIDEZ OESTE 3245","*sin dato*"
"70700772377747","DEL VALLE","18","San Juan","00423","Rawson",7007701002,"RAWSON (RAWSON)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5425,"AVDA.ESPANA SUR 3678","*sin dato*"
"70700982377748","BALCARCE","18","San Juan","00426","Santa Lucía",7009802003,"SANTA LUCIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5411,"LIB.SAN MARTIN 4435","*sin dato*"
"70700842377749","MIRAMAX 1","18","San Juan","00424","Rivadavia",70084010,"RIVADAVIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",5400,"AV.LIBERTADOR SAN MARTÍN 5580 (Oeste)","*sin dato*"
"70900632397764","FARMACIA BRAHIM","24","Tucumán","00506","Lules",90063050,"LULES","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4128,"BELGRANO 31","*sin dato*"
"70900912397765","FARMACIA 9 DE JULIO","24","Tucumán","00509","Simoca",90091050,"SIMOCA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4172,"9 DE JULIO 310","*sin dato*"
"70900072397766","AVARO LUIS ALBERTO","24","Tucumán","00497","Burruyacú",90007040,"GARMENDIA","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4187,"SAN MARTIN 41","*sin dato*"
"70900142397767","FARMACIA SANTA INES","24","Tucumán","00500","Cruz Alta",9001401001,"ALDERETES (ALDERETES)","Privado",701,"Farmacia ambulatoria comercial (acceso al público)",4178,"MZA.F-C1-Bº SANTA INÉS  MAZ.F","*sin dato*"
